ANO,FASE,IDADE,GENERO,ANO_INGRESSO,INSTITUICAO_ENSINO,IAA,IEG,IPS,IDA,IND_PV,IAN,IPP,NOTA_MATEM,NOTA_PORT,POSSUI_DEFASAGEM,INDE_ATUAL,IPP_IMPUTADO
2023,5,16.0,1,2018,3,8.8,9.2,2.52,4.8,7.085,5.0,7.1875,5.0,5.0,1,6.569516667,0
2023,5,15.0,1,2018,3,9.2,7.4,2.52,6.4,7.71,10.0,8.125,6.0,5.3,0,7.289966667,0
2023,5,17.0,1,2023,1,8.8,8.3,2.52,5.6,7.7125,5.0,7.8125,4.7,3.7,1,6.724183333,0
2023,5,13.0,1,2018,3,7.1,9.9,2.52,6.8,8.63,10.0,8.59375,6.0,6.8,0,7.879008333,0
2023,5,16.0,1,2023,1,8.8,9.0,5.0,5.5,7.63,10.0,7.8125,5.0,4.0,0,7.58235,0
2023,5,15.0,0,2023,1,8.8,8.8,2.52,6.2,6.2525,10.0,6.875,5.0,4.8,0,7.0651,0
2023,5,16.0,1,2023,1,7.5,9.4,5.0,7.4,7.7125,5.0,7.8125,7.7,5.7,1,7.43375,0
2023,5,16.0,1,2017,3,7.1,9.0,2.52,6.0,7.545,10.0,8.28125,6.0,5.7,0,7.297425,0
2023,5,14.0,1,2018,3,0.0,7.3,2.52,5.8,7.795,10.0,8.125,7.0,4.5,0,6.250166667,0
2023,5,16.0,0,2018,2,0.0,8.2,2.52,5.8,6.9625,5.0,6.875,6.0,4.2,1,5.638666667,0
2023,5,16.0,1,2023,1,9.6,9.4,5.0,4.7,8.09,5.0,7.8125,5.0,2.0,1,7.171083333,0
2023,5,16.0,1,2017,3,6.7,9.2,2.52,7.3,7.795,10.0,8.125,7.3,6.2,0,7.583433333,0
2023,5,16.0,1,2023,1,7.1,9.1,5.0,6.2,7.7125,5.0,7.8125,6.3,4.5,1,7.09205,0
2023,5,16.0,1,2023,1,8.3,8.9,5.0,4.2,7.715,5.0,7.65625,0.0,3.5,1,6.755358333,0
2023,5,16.0,1,2023,1,0.0,8.4,2.52,6.0,7.715,5.0,7.8125,6.7,4.8,1,5.95625,0
2023,6,17.0,1,2016,3,7.5,8.2,7.52,5.9,7.755,5.0,7.96875,6.2,5.7,1,7.169975,0
2023,6,16.0,0,2023,1,9.6,9.8,6.89,7.4,7.6725,10.0,7.5,8.0,5.0,0,8.378666667,0
2023,6,17.0,1,2019,1,6.7,9.8,6.26,6.6,7.7125,5.0,7.5,7.3,5.5,1,7.3651,0
2023,6,18.0,0,2022,6,9.2,9.1,5.63,7.7,7.5875,5.0,7.5,7.3,6.5,1,7.600633333,0
2023,6,17.0,1,2019,1,7.9,6.7,5.63,5.0,7.5875,5.0,7.5,4.0,5.0,1,6.4622,0
2023,6,17.0,1,2017,1,7.9,8.1,3.14,7.1,7.545,5.0,7.5,8.7,6.5,1,6.898033333,0
2023,6,17.0,1,2021,1,0.0,8.5,5.01,6.9,7.17,5.0,7.5,7.3,5.8,1,6.258333333,0
2023,6,16.0,1,2023,1,7.1,5.6,5.0,4.1,7.1725,10.0,7.5,5.0,2.7,0,6.339466667,0
2023,6,17.0,1,2019,3,7.1,9.6,6.26,7.9,8.1725,10.0,8.28125,7.8,6.3,0,8.303591667,0
2023,6,16.0,1,2019,3,9.6,9.5,5.0,7.8,7.8,10.0,8.125,7.8,5.5,0,8.284333333,0
2023,6,17.0,0,2017,3,0.0,8.0,5.63,7.2,7.755,5.0,7.96875,7.8,6.8,1,6.450875,0
2023,6,17.0,0,2017,3,0.0,9.7,6.26,8.1,8.3825,10.0,8.4375,7.8,6.5,0,7.70625,0
2023,6,17.0,0,2022,3,7.5,9.6,5.63,7.2,8.4225,5.0,8.28125,7.7,6.8,1,7.692291667,0
2023,6,19.0,1,2023,6,9.6,9.0,5.63,7.9,7.795,5.0,7.5,8.7,5.3,1,7.7105,0
2023,6,17.0,1,2018,3,0.0,7.7,6.26,6.7,8.0025,5.0,8.28125,8.5,4.8,1,6.434625,0
2023,6,17.0,1,2018,3,5.8,6.2,5.0,7.6,7.59,5.0,7.8125,6.0,7.7,1,6.635883333,0
2023,6,16.0,0,2021,1,8.3,7.0,6.26,6.2,7.4625,10.0,7.96875,6.7,4.3,0,7.382108333,0
2023,6,17.0,0,2018,1,6.7,9.0,6.89,8.7,8.9675,5.0,8.75,9.3,7.3,1,8.0641,0
2023,6,17.0,1,2019,3,7.5,9.2,6.89,6.7,7.9625,5.0,7.34375,7.0,6.0,1,7.452541667,0
2023,6,16.0,1,2017,3,6.7,8.4,6.26,7.7,7.6275,10.0,7.65625,8.3,5.7,0,7.797058333,0
2023,6,17.0,0,2021,3,8.3,9.9,7.52,8.3,8.59,5.0,8.75,7.0,8.2,1,8.3184,0
2023,6,17.0,1,2017,3,8.3,8.4,6.89,6.3,7.465,5.0,7.96875,8.2,5.7,1,7.252275,0
2023,6,17.0,1,2016,3,10.0,7.4,6.89,7.4,7.4675,5.0,7.8125,9.5,5.0,1,7.42395,0
2023,6,17.0,1,2023,1,0.0,7.9,5.63,5.9,7.38,5.0,7.65625,7.0,4.0,1,6.064625,0
2023,6,17.0,1,2016,3,9.6,9.4,5.63,6.7,7.045,5.0,7.1875,8.7,4.8,1,7.375916667,0
2023,6,17.0,0,2021,3,9.6,8.9,7.52,6.4,7.84,5.0,7.65625,6.8,4.8,1,7.610791667,0
2023,6,17.0,0,2023,1,7.5,9.2,5.0,5.3,7.1325,5.0,7.5,6.7,3.5,1,6.8265,0
2023,6,17.0,1,2023,1,8.8,6.5,5.63,6.3,7.38,10.0,7.34375,7.2,5.5,0,7.215141667,0
2023,6,17.0,1,2023,1,0.0,9.0,5.0,6.8,7.63,5.0,7.8125,8.8,5.3,1,6.46725,0
2023,6,17.0,1,2018,3,0.0,8.8,2.52,6.0,7.6725,5.0,7.8125,6.8,5.8,1,6.034416667,0
2023,6,17.0,0,2019,1,7.9,8.3,5.63,4.5,7.4225,5.0,7.8125,4.7,4.0,1,6.68045,0
2023,6,16.0,0,2021,3,7.5,10.0,5.63,9.3,8.385,10.0,8.125,9.5,8.7,0,8.6625,0
2023,6,17.0,0,2021,1,8.3,8.1,5.0,5.1,7.465,5.0,7.34375,6.3,2.3,1,6.700775,0
2023,7,22.0,1,2023,6,9.2,9.1,6.26,8.7,8.09,5.0,8.0,8.2,8.0,1,8.027466667,0
2023,7,16.5,0,2016,3,6.7,7.7,6.89,6.9,8.8825,10.0,8.625,7.0,5.8,0,7.921266667,0
2023,7,16.5,1,2023,8,7.1,10.0,5.63,6.8,6.005,5.0,6.875,5.0,6.5,1,7.026466667,0
2023,7,16.5,1,2018,3,0.0,8.2,3.77,7.9,6.8775,10.0,7.375,9.0,5.8,0,6.716666667,0
2023,7,19.0,1,2022,8,7.9,9.4,5.63,7.8,8.1725,5.0,7.75,7.7,7.0,1,7.710866667,0
2023,7,17.0,1,2022,1,0.0,9.8,6.89,7.5,8.215,10.0,8.25,9.3,6.8,0,7.610333333,0
2023,7,16.5,0,2023,1,8.8,9.3,5.0,9.0,7.2925,10.0,6.875,9.5,8.3,0,8.187766667,0
2023,7,17.0,1,2017,3,9.6,9.7,7.52,7.7,8.8825,10.0,8.75,8.2,8.8,0,8.835333333,0
2023,7,16.5,0,2023,6,8.3,9.4,5.0,8.0,7.6325,5.0,7.125,8.2,6.3,1,7.5524,0
2023,7,17.0,1,2017,3,9.6,9.1,7.52,7.8,8.7575,10.0,8.75,8.3,7.8,0,8.710333333,0
2023,7,18.0,1,2023,6,7.5,9.350000000000001,2.52,7.8,8.13125,5.0,7.65625,8.2,6.9,1,7.816066667,0
2023,7,15.0,1,2017,4,10.0,9.350000000000001,2.52,7.8,8.13125,10.0,7.65625,8.2,6.9,0,7.816066667,0
2023,7,16.5,0,2022,4,0.0,9.350000000000001,7.52,7.8,8.13125,5.0,7.65625,8.2,6.9,1,7.816066667,0
2023,7,16.5,1,2023,4,9.2,9.350000000000001,7.52,7.8,8.13125,10.0,7.65625,8.2,6.9,0,7.816066667,0
2023,7,16.0,1,2016,3,7.9,9.350000000000001,3.14,7.8,8.13125,10.0,7.65625,8.2,6.9,0,7.816066667,0
2023,7,15.0,1,2016,3,6.7,9.350000000000001,2.52,7.8,8.13125,10.0,7.65625,8.2,6.9,0,7.816066667,0
2023,7,16.0,1,2023,3,9.2,9.350000000000001,2.52,7.8,8.13125,10.0,7.65625,8.2,6.9,0,7.816066667,0
2023,7,17.0,1,2023,3,7.5,9.350000000000001,2.52,7.8,8.13125,10.0,7.65625,8.2,6.9,0,7.816066667,0
2023,7,16.5,1,2023,3,8.3,9.350000000000001,7.52,7.8,8.13125,10.0,7.65625,8.2,6.9,0,7.816066667,0
2023,7,15.0,1,2017,4,7.9,9.350000000000001,2.52,7.8,8.13125,10.0,7.65625,8.2,6.9,0,7.816066667,0
2023,7,15.0,1,2018,3,0.0,9.350000000000001,3.77,7.8,8.13125,10.0,7.65625,8.2,6.9,0,7.816066667,0
2023,7,16.5,0,2016,4,8.3,9.350000000000001,6.89,7.8,8.13125,10.0,7.65625,8.2,6.9,0,7.816066667,0
2023,7,16.0,1,2021,3,0.0,9.350000000000001,2.52,7.8,8.13125,10.0,7.65625,8.2,6.9,0,7.816066667,0
2024,0,8.0,0,2024,1,10.002,8.6666666665,6.26,8.0,5.446666667,10.0,5.625,10.0,6.0,0,7.611366666700001,0
2024,0,8.0,1,2024,1,10.002,9.3333333335,3.76,8.0,7.05,10.0,7.5,10.0,6.0,0,8.002866666700001,0
2024,0,8.0,0,2024,1,10.002,9.0833333335,3.76,8.0,7.046666667,10.0,7.5,10.0,6.0,0,7.952200000100001,0
2024,0,8.0,0,2023,1,8.002,9.75,3.76,7.0,7.213333333,5.0,6.875,8.0,6.0,1,7.156366666600001,0
2024,0,9.0,0,2024,1,9.002,4.1666666665,3.76,7.5,4.173333333,5.0,5.0,8.0,7.0,1,5.444199999900001,0
2024,0,9.0,1,2024,1,10.002,10.0,6.26,8.25,7.78,5.0,7.5,9.0,7.5,1,8.0822,0
2024,0,9.0,1,2023,1,9.502,10.0,7.51,10.0,9.73,5.0,8.125,10.0,10.0,1,8.959700000000002,0
2024,0,10.0,0,2023,1,9.002,8.6136363635,7.51,7.5,6.27,5.0,7.1875,10.0,5.0,1,7.346677272700001,0
2024,0,9.0,0,2024,1,10.002,9.5454545455,6.26,8.5,8.336666667,5.0,7.5,10.0,7.0,1,8.152624242500002,0
2024,0,9.0,1,2024,1,7.918,9.5454545455,6.26,9.25,7.78,5.0,7.5,10.0,8.5,1,7.982890909100001,0
2024,0,9.0,1,2023,1,9.502,9.5454545455,6.26,9.5,8.113333333,5.0,7.5,10.0,9.0,1,8.2579575757,0
2024,0,8.0,1,2023,1,10.002,8.818181818,6.26,8.75,8.223333333,5.0,7.5,10.0,7.5,1,8.0345030302,0
2024,0,9.0,1,2024,1,9.502,8.1136363635,6.26,9.25,7.89,5.0,7.5,10.0,8.5,1,7.8769272727000015,0
2024,0,9.0,0,2023,1,8.502,9.2954545455,6.26,9.75,8.28,5.0,7.5,10.0,9.5,1,8.191290909100001,0
2024,0,9.0,0,2023,1,9.002,7.409090909,7.51,8.5,7.5,5.0,7.5,10.0,7.0,1,7.583018181800001,0
2024,0,10.0,0,2024,1,10.002,9.230769231,7.51,9.0,8.28,5.0,7.5,10.0,8.0,1,8.3033538462,0
2024,0,10.0,1,2023,1,10.002,9.0454545455,6.26,8.75,8.003333333,5.0,7.5,10.0,7.5,1,8.035957575700001,0
2024,0,8.0,1,2024,1,9.002,9.347826087,2.51,10.0,7.89,10.0,7.8125,10.0,10.0,0,8.3800152174,0
2024,0,9.0,1,2023,1,9.502,9.523809524,2.51,9.75,8.443333333,5.0,8.125,10.0,9.5,1,8.057128571400002,0
2024,0,7.0,1,2024,1,10.002,8.830227742999998,2.51,8.0,8.946666667,10.0,7.5,8.0,8.0,0,8.156578882000002,0
2024,0,7.0,0,2024,1,8.002,5.051759834,2.51,7.0,4.61,10.0,5.3125,8.0,6.0,0,5.914801966800001,0
2024,0,8.0,1,2024,1,10.002,9.3064182195,2.51,7.75,8.223333333,5.0,8.125,8.0,7.5,1,7.619650310500001,0
2024,0,7.0,1,2024,1,9.002,7.9813664595,2.51,10.0,7.273333333,10.0,7.1875,10.0,10.0,0,7.9208899585,0
2024,0,10.0,1,2024,1,7.002,9.4444444445,7.51,7.75,6.166666667,5.0,5.9375,9.0,6.5,1,7.2171722223,0
2024,0,9.0,0,2024,1,10.002,10.0,7.51,8.75,8.28,5.0,7.5,10.0,7.5,1,8.407200000000001,0
2024,0,9.0,0,2024,1,9.502,9.5,7.51,8.25,7.89,5.0,7.5,10.0,6.5,1,8.079200000000002,0
2024,0,9.0,0,2023,1,8.502,10.0,7.51,8.5,8.28,5.0,7.5,10.0,7.0,1,8.2072,0
2024,0,9.0,1,2024,1,7.502,4.7727272725,7.51,8.25,7.893333333,5.0,7.1875,10.0,6.5,1,6.9031621211,0
2024,0,9.0,1,2024,1,8.002,9.4949494945,7.51,8.5,8.336666667,5.0,6.875,8.5,8.5,1,8.005023232300001,0
2024,0,8.0,0,2023,1,9.002,10.0,6.88,8.5,8.28,5.0,7.5,9.0,8.0,1,8.1942,0
2024,0,10.0,0,2024,1,9.502,10.0,7.51,7.75,7.553333333,5.0,6.875,9.0,6.5,1,7.9493666666,0
2024,0,9.0,0,2023,1,8.002,6.8863636365000005,2.51,7.5,6.553333333,5.0,6.5625,10.0,5.0,1,6.395389393900001,0
2024,0,8.0,0,2023,1,9.002,5.693779904,2.51,7.75,4.72,5.0,5.0,8.0,7.5,1,5.7839559808,0
2024,0,8.0,1,2024,1,10.002,9.5227272725,2.51,7.5,8.28,10.0,7.5,7.0,8.0,0,8.0617454545,0
2024,0,9.0,1,2024,1,9.002,8.4444444445,2.51,6.5,8.336666667,5.0,7.5,7.5,5.5,1,7.0574222223000005,0
2024,0,8.0,0,2023,1,8.502,3.159090909,2.51,5.5,4.333333333,5.0,4.6875,10.0,1.0,1,4.6684348484,0
2024,0,8.0,0,2024,1,9.502,9.761904762,2.51,9.25,6.833333333,5.0,7.5,10.0,8.5,1,7.620247619000001,0
2024,0,8.0,1,2023,1,8.502,7.8863636365,2.51,5.25,7.0,5.0,6.875,6.5,4.0,1,6.315972727300001,0
2024,0,8.0,1,2023,1,9.502,8.445652174,2.51,6.5,7.22,5.0,7.1875,7.5,5.5,1,6.853080434800001,0
2024,0,8.0,1,2023,1,9.502,10.0,8.13,8.75,8.28,5.0,7.5,9.0,8.5,1,8.419200000000002,0
2024,0,8.0,0,2024,1,9.502,6.643356643500001,7.51,6.75,7.393333333,10.0,7.1875,7.0,6.5,0,7.577287995300001,0
2024,0,10.0,0,2024,1,8.502,7.638888889,7.51,6.5,7.11,5.0,7.1875,7.0,6.0,1,7.069727777800001,0
2024,0,8.0,1,2023,1,9.502,8.75,7.51,6.0,8.67,5.0,7.5,6.0,6.0,1,7.6352,0
2024,0,8.0,1,2024,1,8.502,8.75,2.51,9.0,8.613333333,5.0,7.5,10.0,8.0,1,7.623866666600001,0
2024,0,8.0,0,2024,1,9.502,2.9166666665000003,2.51,7.0,6.0,5.0,7.5,10.0,4.0,1,5.6345333333,0
2024,0,8.0,0,2024,1,10.002,5.416666667,2.51,4.0,4.996666667,10.0,6.25,4.0,4.0,0,5.758866666800001,0
2024,0,8.0,1,2024,1,10.002,10.0,2.51,10.0,9.17,10.0,7.5,10.0,10.0,0,8.8352,0
2024,0,10.0,1,2024,1,9.002,7.9575163395,8.135,6.0,6.493333333,5.0,7.8125,6.0,6.0,1,7.085119934500001,0
2024,0,10.0,1,2024,1,8.502,8.710526316,2.51,4.75,8.053333333,5.0,7.8125,2.0,7.5,1,6.685221929800001,0
2024,0,8.0,1,2024,1,9.002,10.0,8.135,9.75,7.946666667,5.0,7.5,10.0,9.5,1,8.503033333400001,0
2024,0,10.0,1,2022,1,9.002,9.75,2.51,9.25,7.163333333,5.0,7.8125,10.0,8.5,1,7.665116666600001,0
2024,0,10.0,0,2022,1,7.502,7.6710526315,7.51,7.25,6.773333333,5.0,7.5,7.0,7.5,1,7.0900771929,0
2024,0,10.0,1,2023,1,9.002,9.4736842105,7.51,7.25,6.943333333,5.0,8.125,7.0,7.5,1,7.697103508700001,0
2024,0,8.0,1,2023,1,7.918,8.697368421,2.51,2.75,6.156666667,5.0,5.9375,1.0,4.5,1,5.657357017600001,0
2024,0,9.0,1,2023,1,9.502,7.6710526315,7.51,8.25,8.226666667,5.0,7.1875,9.0,7.5,1,7.7494938597,0
2024,0,8.0,0,2024,1,10.002,5.833333333500001,6.255,5.5,5.383333333,10.0,6.25,7.0,4.0,0,6.5940333333000005,0
2024,0,9.0,1,2024,1,10.002,7.445652174,7.51,6.0,5.933333333,5.0,7.5,8.0,4.0,1,6.876997101400001,0
2024,0,7.0,1,2024,1,9.002,9.1666666665,7.51,7.5,8.223333333,10.0,7.5,8.0,7.0,0,8.379199999899999,0
2024,0,7.0,1,2024,1,8.502,9.375,2.51,10.0,8.166666667,10.0,7.8125,10.0,10.0,0,8.3907833334,0
2024,0,8.0,0,2024,1,9.002,9.166666667,2.51,0.0,8.386666667,10.0,7.5,0.0,0.0,0,6.4118666668,0
2024,0,9.0,0,2024,1,10.002,8.333333333,7.51,6.5,8.336666667,5.0,6.25,8.0,5.0,1,7.510200000000001,0
2024,0,8.0,0,2024,1,9.502,8.125,7.51,6.25,8.446666667,10.0,7.5,4.0,8.5,0,8.0155333334,0
2024,0,7.0,1,2024,1,7.418,8.541666667,7.51,9.0,7.443333333,10.0,7.5,8.0,10.0,0,8.239799999999999,0
2024,0,7.0,0,2024,1,6.834,8.3333333335,7.51,9.0,8.5,10.0,7.5,10.0,8.0,0,8.3510666667,0
2024,0,8.0,1,2023,1,8.502,8.6631016045,7.51,6.0,7.5,5.0,7.5,5.0,7.0,1,7.2838203209,0
2024,0,9.0,1,2024,1,9.002,8.20855615,7.51,7.75,7.5,5.0,7.5,9.0,6.5,1,7.59291123,0
2024,0,9.0,1,2024,1,7.502,7.0721925135,7.51,10.0,7.5,5.0,7.5,10.0,10.0,1,7.665638502700001,0
2024,0,10.0,0,2023,1,7.002,2.7525252525,2.51,6.0,6.66,5.0,6.875,5.5,6.5,1,5.2212050505,0
2024,0,9.0,1,2023,1,8.502,8.14171123,7.51,4.75,6.83,5.0,7.1875,3.0,6.5,1,6.764292246,0
2024,0,10.0,1,2023,1,8.502,7.3320158105,2.51,2.75,6.16,5.0,6.5625,3.5,2.0,1,5.5058531621,0
2024,0,9.0,0,2023,1,7.002,4.598930481,7.51,7.0,7.415,5.0,7.1875,7.5,6.5,1,6.4727360962,0
2024,0,8.0,0,2023,1,8.002,7.005347594,7.51,4.75,7.33,5.0,7.1875,3.0,6.5,1,6.587019518800001,0
2024,0,9.0,0,2023,1,7.002,6.483957219,7.51,7.0,7.5,5.0,7.1875,6.5,7.5,1,6.8667414438000005,0
2024,0,10.0,0,2023,1,7.002,4.692513369,6.255,5.25,6.49,5.0,6.875,6.5,4.0,1,5.799702673800001,0
2024,0,8.0,1,2024,1,8.502,7.6871657755,7.51,5.0,7.33,5.0,7.1875,4.0,6.0,1,6.823383155100001,0
2024,0,9.0,0,2023,1,8.002,8.6944444445,7.51,8.25,7.5,5.0,6.875,10.0,6.5,1,7.627588888900001,0
2024,0,9.0,1,2023,1,9.502,9.25,7.51,7.5,7.5,5.0,7.5,7.5,7.5,1,7.801200000000001,0
2024,0,9.0,1,2023,1,8.502,8.4444444445,7.51,5.0,7.5,5.0,7.5,5.0,5.0,1,7.040088888900001,0
2024,0,9.0,0,2024,1,8.502,5.7516339865,7.51,8.5,7.5,5.0,7.5,10.0,7.0,1,7.201526797300001,0
2024,0,9.0,0,2022,1,9.002,6.833333333500001,2.51,8.25,7.5,5.0,7.5,10.0,6.5,1,6.917866666700001,0
2024,0,10.0,0,2023,1,9.002,7.7794117645,7.51,3.0,6.99,5.0,6.875,2.0,4.0,1,6.3925823529,0
2024,0,9.0,1,2023,2,9.002,8.9444444445,7.51,8.75,7.5,5.0,7.5,10.0,7.5,1,7.9400888889,0
2024,0,10.0,0,2024,1,9.002,9.1666666665,7.51,8.25,7.5,5.0,7.5,9.0,7.5,1,7.8845333333,0
2024,0,11.0,1,2023,1,10.002,8.1666666665,7.51,8.25,7.5,5.0,6.875,10.0,6.5,1,7.722033333300001,0
2024,0,10.0,1,2022,1,8.002,8.4166666665,2.51,6.0,7.5,5.0,7.5,6.0,6.0,1,6.684533333300001,0
2024,0,7.0,0,2024,1,9.002,8.875,6.885,8.75,5.915,10.0,6.5625,10.0,7.5,0,7.95295,0
2024,0,8.0,1,2024,1,9.502,9.0,7.51,7.5,8.165,10.0,8.4375,8.5,6.5,0,8.47795,0
2024,0,9.0,0,2024,1,10.002,9.0833333335,7.51,7.0,6.66,5.0,6.875,10.0,4.0,1,7.487366666700001,0
2024,0,9.0,0,2024,1,10.002,10.0,7.51,8.5,8.0,5.0,7.8125,10.0,7.0,1,8.332450000000001,0
2024,0,9.0,0,2023,1,7.918,8.5833333335,2.51,8.5,6.83,5.0,7.5,8.0,9.0,1,7.075466666700001,0
2024,0,8.0,0,2024,1,9.002,9.5227272725,7.51,10.0,7.915,10.0,8.4375,10.0,10.0,0,8.9824954545,0
2024,0,8.0,1,2024,1,9.002,9.2916666665,7.51,4.5,7.245,10.0,7.8125,0.0,9.0,0,7.6397833333,0
2024,0,7.0,1,2024,1,9.002,9.3333333335,7.51,7.5,7.325,10.0,7.8125,10.0,5.0,0,8.264116666700001,0
2024,0,8.0,1,2024,1,8.502,8.2083333335,7.51,10.0,7.83,5.0,7.5,10.0,10.0,1,8.0588666667,0
2024,0,8.0,0,2024,1,9.502,10.0,7.51,6.5,6.66,10.0,6.5625,10.0,3.0,0,7.98945,0
2024,0,8.0,1,2024,1,10.002,9.3333333335,7.51,9.5,7.915,10.0,8.4375,10.0,9.0,0,8.944616666700002,0
2024,0,7.0,1,2024,1,9.002,7.291666666499999,7.51,7.25,7.245,10.0,8.4375,8.0,6.5,0,7.8522833333,0
2024,0,10.0,1,2023,1,9.002,7.25,7.51,9.0,7.75,5.0,8.75,10.0,8.0,1,7.8262,0
2024,0,10.0,0,2024,1,8.502,9.411764706,7.51,8.25,7.665,5.0,9.375,10.0,6.5,1,8.1040529412,0
2024,0,11.0,0,2022,1,8.502,6.25,5.625,6.25,4.75,5.0,2.5,6.0,6.5,1,5.6127,0
2024,0,9.0,0,2024,1,7.502,10.0,6.255,9.25,7.75,5.0,9.375,10.0,8.5,1,8.213199999999999,0
2024,0,9.0,1,2023,1,9.502,9.75,7.51,8.5,7.75,5.0,9.375,10.0,7.0,1,8.338700000000001,0
2024,0,9.0,0,2024,1,10.002,10.0,5.625,9.0,7.75,5.0,9.375,10.0,8.0,1,8.350200000000001,0
2024,0,9.0,1,2023,1,8.002,9.25,5.01,8.75,7.665,5.0,8.125,10.0,7.5,1,7.746700000000001,0
2024,0,11.0,0,2022,1,10.002,8.75,7.51,5.5,7.24,5.0,8.125,10.0,1.0,1,7.361700000000001,0
2024,0,10.0,0,2024,1,9.002,9.75,7.51,8.75,7.665,5.0,9.375,10.0,7.5,1,8.3217,0
2024,0,10.0,1,2022,1,10.002,8.75,2.51,5.0,6.575,5.0,7.5,8.0,2.0,1,6.566200000000001,0
2024,0,10.0,0,2023,1,9.502,9.5445134575,7.51,7.75,7.665,5.0,8.125,10.0,5.5,1,8.0056026915,0
2024,0,8.0,1,2024,1,9.502,6.2008281575,2.51,9.5,7.75,5.0,7.5,10.0,9.0,1,7.141365631500001,0
2024,0,10.0,0,2024,1,8.002,4.722222222,7.51,6.0,5.66,5.0,6.875,6.0,6.0,1,6.015144444400001,0
2024,0,8.0,0,2024,1,8.002,8.6607142855,7.51,3.0,5.33,5.0,6.875,2.0,4.0,1,6.1368428571,0
2024,0,8.0,1,2024,1,8.502,10.0,6.885,8.75,5.33,5.0,5.0,10.0,7.5,1,7.3547,0
2024,0,8.0,1,2024,1,9.502,8.392857143,7.51,10.0,7.0,10.0,5.625,10.0,10.0,0,8.3422714286,0
2024,0,9.0,0,2024,1,10.002,9.246031746,7.51,10.0,6.0,5.0,5.625,10.0,10.0,1,7.862906349200001,0
2024,0,9.0,0,2023,1,9.002,7.619047619,7.51,4.5,4.58,5.0,5.625,4.0,5.0,1,6.053509523800001,0
2024,0,8.0,0,2024,1,9.502,9.761904762,7.51,9.0,5.575,5.0,7.5,10.0,8.0,1,7.8185809524,0
2024,0,7.0,1,2024,1,8.002,10.0,7.51,9.75,8.5,10.0,6.25,10.0,9.5,0,8.8262,0
2024,0,8.0,1,2024,1,8.502,10.0,7.51,10.0,9.425,10.0,8.75,10.0,10.0,0,9.3612,0
2024,0,9.0,0,2023,1,9.002,9.511904762,2.51,8.75,6.83,5.0,7.5,10.0,7.5,1,7.4195809524,0
2024,0,8.0,0,2023,1,9.502,8.7976190475,2.51,4.5,7.835,5.0,7.5,3.0,6.0,1,6.677723809500001,0
2024,0,9.0,0,2023,1,8.502,9.4590643275,7.51,6.25,6.83,5.0,6.25,6.0,6.5,1,7.2340128655,0
2024,0,9.0,1,2022,1,8.502,6.619047619,3.135,6.5,6.08,5.0,5.625,6.5,6.5,1,6.066009523800001,0
2024,0,8.0,0,2024,1,9.502,8.0595238095,7.51,5.5,6.66,10.0,6.25,5.0,6.0,0,7.3701047619,0
2024,0,9.0,0,2024,1,8.502,8.7857142855,2.51,5.0,6.165,5.0,5.625,5.0,5.0,1,6.153842857100001,0
2024,0,9.0,1,2023,1,9.002,8.7857142855,7.51,6.5,6.495,5.0,6.25,6.0,7.0,1,7.1323428571,0
2024,0,9.0,1,2023,1,9.502,9.023809524,7.51,7.0,8.0,5.0,6.875,7.5,6.5,1,7.693461904800001,0
2024,0,8.0,1,2023,2,10.002,9.0357142855,2.51,4.0,7.325,5.0,6.25,5.0,3.0,1,6.4483428571,0
2024,0,10.0,1,2023,1,9.002,7.833333333500001,7.51,9.25,8.25,5.0,7.5,10.0,8.5,1,7.967866666700001,0
2024,0,10.0,1,2022,1,10.002,6.3928571430000005,2.51,3.75,6.405,5.0,6.25,2.0,5.5,1,5.685771428600001,0
2024,0,10.0,0,2022,1,9.502,9.7368421055,8.13,8.75,7.665,5.0,8.4375,10.0,7.5,1,8.3373184211,0
2024,0,9.0,1,2023,1,9.002,9.4736842105,7.51,6.75,7.58,5.0,8.125,7.0,6.5,1,7.7244368421,0
2024,0,9.0,0,2023,1,8.502,9.7368421055,7.51,8.0,7.5,5.0,7.8125,8.0,8.0,1,7.9298184211,0
2024,0,10.0,0,2022,1,9.002,9.75,7.51,7.25,7.325,5.0,7.1875,10.0,4.5,1,7.73495,0
2024,0,8.0,0,2024,1,7.502,8.5913312695,7.51,9.0,7.83,5.0,8.75,10.0,8.0,1,7.9604662539,0
2024,0,10.0,0,2023,1,9.502,10.0,7.51,8.5,7.83,5.0,8.75,10.0,7.0,1,8.3422,0
2024,0,10.0,0,2024,1,8.002,8.388888889,7.51,8.5,7.915,5.0,8.4375,10.0,7.0,1,7.855727777800001,0
2024,0,9.0,1,2023,1,10.002,10.0,9.38,7.5,7.83,5.0,8.75,8.0,7.0,1,8.3792,0
2024,0,10.0,1,2024,1,8.502,10.0,8.755,8.5,7.83,5.0,8.4375,10.0,7.0,1,8.335450000000002,0
2024,0,9.0,0,2024,1,9.002,9.230769231,8.13,8.75,7.665,5.0,8.4375,10.0,7.5,1,8.1861038462,0
2024,0,9.0,0,2023,1,10.002,9.7368421055,7.51,9.5,7.5,5.0,7.8125,10.0,9.0,1,8.379818421100001,0
2024,0,9.0,0,2024,1,10.002,9.5,8.13,8.5,7.665,5.0,8.4375,8.0,9.0,1,8.289950000000001,0
